situation,mode,overall,alpha,lam,test_loss
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.454532
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.455443
Same task,Weighted cosine,True,0.100000,0.300000,0.447595
Same task,Weighted cosine,True,1.000000,0.300000,0.441423
Similar task,Weighted cosine,True,0.100000,0.300000,0.451060
Similar task,Weighted cosine,True,1.000000,0.300000,0.446109
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.454670
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.457519
Same task,Unweighted cosine,True,0.100000,0.300000,0.435297
Same task,Unweighted cosine,True,1.000000,0.300000,0.437015
Similar task,Unweighted cosine,True,0.100000,0.300000,0.440270
Similar task,Unweighted cosine,True,1.000000,0.300000,0.442456
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.452477
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.451912
Same task,Weighted cosine,True,0.100000,1.000000,0.448022
Same task,Weighted cosine,True,1.000000,1.000000,0.427402
Similar task,Weighted cosine,True,0.100000,1.000000,0.443850
Similar task,Weighted cosine,True,1.000000,1.000000,0.441761
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.452192
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.460170
Same task,Unweighted cosine,True,0.100000,1.000000,0.431921
Same task,Unweighted cosine,True,1.000000,1.000000,0.429509
Similar task,Unweighted cosine,True,0.100000,1.000000,0.444951
Similar task,Unweighted cosine,True,1.000000,1.000000,0.446956
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.485033
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.489097
Same task,Weighted cosine,True,0.100000,3.000000,0.434700
Same task,Weighted cosine,True,1.000000,3.000000,0.439161
Similar task,Weighted cosine,True,0.100000,3.000000,0.439290
Similar task,Weighted cosine,True,1.000000,3.000000,0.454803
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.469840
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.497856
Same task,Unweighted cosine,True,0.100000,3.000000,0.431919
Same task,Unweighted cosine,True,1.000000,3.000000,0.426226
Similar task,Unweighted cosine,True,0.100000,3.000000,0.451780
Similar task,Unweighted cosine,True,1.000000,3.000000,0.449439
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.525158
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.517177
Same task,Weighted cosine,True,0.100000,10.000000,0.540599
Same task,Weighted cosine,True,1.000000,10.000000,0.436098
Similar task,Weighted cosine,True,0.100000,10.000000,0.542537
Similar task,Weighted cosine,True,1.000000,10.000000,0.457037
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.543498
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.526308
Same task,Unweighted cosine,True,0.100000,10.000000,0.427875
Same task,Unweighted cosine,True,1.000000,10.000000,0.428753
Similar task,Unweighted cosine,True,0.100000,10.000000,0.453349
Similar task,Unweighted cosine,True,1.000000,10.000000,0.456551
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.531583
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.542843
Same task,Weighted cosine,True,0.100000,0.100000,0.440417
Same task,Weighted cosine,True,1.000000,0.100000,0.439907
Similar task,Weighted cosine,True,0.100000,0.100000,0.443226
Similar task,Weighted cosine,True,1.000000,0.100000,0.440136
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.442505
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.441960
Same task,Unweighted cosine,True,0.100000,0.100000,0.437052
Same task,Unweighted cosine,True,1.000000,0.100000,0.443405
Similar task,Unweighted cosine,True,0.100000,0.100000,0.437867
Similar task,Unweighted cosine,True,1.000000,0.100000,0.439976
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.444211
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.451190
Same task,Weighted cosine,True,0.100000,0.300000,0.442090
Same task,Weighted cosine,True,1.000000,0.300000,0.435087
Similar task,Weighted cosine,True,0.100000,0.300000,0.435378
Similar task,Weighted cosine,True,1.000000,0.300000,0.434493
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.447381
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.446388
Same task,Unweighted cosine,True,0.100000,0.300000,0.431003
Same task,Unweighted cosine,True,1.000000,0.300000,0.431566
Similar task,Unweighted cosine,True,0.100000,0.300000,0.437746
Similar task,Unweighted cosine,True,1.000000,0.300000,0.434162
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.457912
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.455625
Same task,Weighted cosine,True,0.100000,1.000000,0.434363
Same task,Weighted cosine,True,1.000000,1.000000,0.428020
Similar task,Weighted cosine,True,0.100000,1.000000,0.439187
Similar task,Weighted cosine,True,1.000000,1.000000,0.433858
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.450366
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.461155
Same task,Unweighted cosine,True,0.100000,1.000000,0.421130
Same task,Unweighted cosine,True,1.000000,1.000000,0.424000
Similar task,Unweighted cosine,True,0.100000,1.000000,0.442950
Similar task,Unweighted cosine,True,1.000000,1.000000,0.431485
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.488339
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.489437
Same task,Weighted cosine,True,0.100000,3.000000,0.437590
Same task,Weighted cosine,True,1.000000,3.000000,0.433752
Similar task,Weighted cosine,True,0.100000,3.000000,0.443283
Similar task,Weighted cosine,True,1.000000,3.000000,0.450913
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.539122
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.495788
Same task,Unweighted cosine,True,0.100000,3.000000,0.425314
Same task,Unweighted cosine,True,1.000000,3.000000,0.430250
Similar task,Unweighted cosine,True,0.100000,3.000000,0.449462
Similar task,Unweighted cosine,True,1.000000,3.000000,0.449736
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.517436
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.522079
Same task,Weighted cosine,True,0.100000,10.000000,0.541592
Same task,Weighted cosine,True,1.000000,10.000000,0.435487
Similar task,Weighted cosine,True,0.100000,10.000000,0.541876
Similar task,Weighted cosine,True,1.000000,10.000000,0.456858
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.543162
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.524535
Same task,Unweighted cosine,True,0.100000,10.000000,0.436218
Same task,Unweighted cosine,True,1.000000,10.000000,0.432474
Similar task,Unweighted cosine,True,0.100000,10.000000,0.458365
Similar task,Unweighted cosine,True,1.000000,10.000000,0.452749
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.541023
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.542529
Same task,Weighted cosine,True,0.100000,0.100000,0.442626
Same task,Weighted cosine,True,1.000000,0.100000,0.438501
Similar task,Weighted cosine,True,0.100000,0.100000,0.446860
Similar task,Weighted cosine,True,1.000000,0.100000,0.439874
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.443722
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.448277
Same task,Unweighted cosine,True,0.100000,0.100000,0.437868
Same task,Unweighted cosine,True,1.000000,0.100000,0.440357
Similar task,Unweighted cosine,True,0.100000,0.100000,0.437373
Similar task,Unweighted cosine,True,1.000000,0.100000,0.443714
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.450177
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.445860
Same task,Weighted cosine,True,0.100000,0.300000,0.436957
Same task,Weighted cosine,True,1.000000,0.300000,0.431395
Similar task,Weighted cosine,True,0.100000,0.300000,0.442252
Similar task,Weighted cosine,True,1.000000,0.300000,0.433046
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.447729
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.442341
Same task,Unweighted cosine,True,0.100000,0.300000,0.433832
Same task,Unweighted cosine,True,1.000000,0.300000,0.433169
Similar task,Unweighted cosine,True,0.100000,0.300000,0.440678
Similar task,Unweighted cosine,True,1.000000,0.300000,0.446595
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.457132
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.459087
Same task,Weighted cosine,True,0.100000,1.000000,0.430813
Same task,Weighted cosine,True,1.000000,1.000000,0.427053
Similar task,Weighted cosine,True,0.100000,1.000000,0.435724
Similar task,Weighted cosine,True,1.000000,1.000000,0.442220
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.460981
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.457625
Same task,Unweighted cosine,True,0.100000,1.000000,0.426537
Same task,Unweighted cosine,True,1.000000,1.000000,0.422640
Similar task,Unweighted cosine,True,0.100000,1.000000,0.433057
Similar task,Unweighted cosine,True,1.000000,1.000000,0.449463
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.482365
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.489552
Same task,Weighted cosine,True,0.100000,3.000000,0.428092
Same task,Weighted cosine,True,1.000000,3.000000,0.424616
Similar task,Weighted cosine,True,0.100000,3.000000,0.450350
Similar task,Weighted cosine,True,1.000000,3.000000,0.449316
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.475412
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.490747
Same task,Unweighted cosine,True,0.100000,3.000000,0.432344
Same task,Unweighted cosine,True,1.000000,3.000000,0.425882
Similar task,Unweighted cosine,True,0.100000,3.000000,0.448748
Similar task,Unweighted cosine,True,1.000000,3.000000,0.440267
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.519234
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.516967
Same task,Weighted cosine,True,0.100000,10.000000,0.472770
Same task,Weighted cosine,True,1.000000,10.000000,0.423065
Similar task,Weighted cosine,True,0.100000,10.000000,0.490578
Similar task,Weighted cosine,True,1.000000,10.000000,0.453709
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.542656
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.535355
Same task,Unweighted cosine,True,0.100000,10.000000,0.438142
Same task,Unweighted cosine,True,1.000000,10.000000,0.434775
Similar task,Unweighted cosine,True,0.100000,10.000000,0.458742
Similar task,Unweighted cosine,True,1.000000,10.000000,0.453225
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.532247
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.542804
Same task,Weighted cosine,True,0.100000,0.100000,0.448052
Same task,Weighted cosine,True,1.000000,0.100000,0.443030
Similar task,Weighted cosine,True,0.100000,0.100000,0.448108
Similar task,Weighted cosine,True,1.000000,0.100000,0.441159
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.450122
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.447821
Same task,Unweighted cosine,True,0.100000,0.100000,0.437218
Same task,Unweighted cosine,True,1.000000,0.100000,0.439366
Similar task,Unweighted cosine,True,0.100000,0.100000,0.440088
Similar task,Unweighted cosine,True,1.000000,0.100000,0.438388
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.447787
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.450175
Same task,Weighted cosine,True,0.100000,0.300000,0.440763
Same task,Weighted cosine,True,1.000000,0.300000,0.434418
Similar task,Weighted cosine,True,0.100000,0.300000,0.441747
Similar task,Weighted cosine,True,1.000000,0.300000,0.439649
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.450338
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.453068
Same task,Unweighted cosine,True,0.100000,0.300000,0.434201
Same task,Unweighted cosine,True,1.000000,0.300000,0.424978
Similar task,Unweighted cosine,True,0.100000,0.300000,0.438669
Similar task,Unweighted cosine,True,1.000000,0.300000,0.434773
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.454989
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.461988
Same task,Weighted cosine,True,0.100000,1.000000,0.435450
Same task,Weighted cosine,True,1.000000,1.000000,0.428915
Similar task,Weighted cosine,True,0.100000,1.000000,0.438158
Similar task,Weighted cosine,True,1.000000,1.000000,0.440750
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.457303
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.462973
Same task,Unweighted cosine,True,0.100000,1.000000,0.432984
Same task,Unweighted cosine,True,1.000000,1.000000,0.425017
Similar task,Unweighted cosine,True,0.100000,1.000000,0.435947
Similar task,Unweighted cosine,True,1.000000,1.000000,0.431985
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.486272
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.490725
Same task,Weighted cosine,True,0.100000,3.000000,0.426836
Same task,Weighted cosine,True,1.000000,3.000000,0.428030
Similar task,Weighted cosine,True,0.100000,3.000000,0.444394
Similar task,Weighted cosine,True,1.000000,3.000000,0.447679
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.476595
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.501991
Same task,Unweighted cosine,True,0.100000,3.000000,0.426248
Same task,Unweighted cosine,True,1.000000,3.000000,0.432514
Similar task,Unweighted cosine,True,0.100000,3.000000,0.449761
Similar task,Unweighted cosine,True,1.000000,3.000000,0.445438
Unrelated task,Unweighted cosine,True,0.100000,3.000000,0.520324
Unrelated task,Unweighted cosine,True,1.000000,3.000000,0.522925
Same task,Weighted cosine,True,0.100000,10.000000,0.541204
Same task,Weighted cosine,True,1.000000,10.000000,0.429921
Similar task,Weighted cosine,True,0.100000,10.000000,0.540453
Similar task,Weighted cosine,True,1.000000,10.000000,0.449190
Unrelated task,Weighted cosine,True,0.100000,10.000000,0.527941
Unrelated task,Weighted cosine,True,1.000000,10.000000,0.527399
Same task,Unweighted cosine,True,0.100000,10.000000,0.436008
Same task,Unweighted cosine,True,1.000000,10.000000,0.427527
Similar task,Unweighted cosine,True,0.100000,10.000000,0.542030
Similar task,Unweighted cosine,True,1.000000,10.000000,0.457827
Unrelated task,Unweighted cosine,True,0.100000,10.000000,0.540954
Unrelated task,Unweighted cosine,True,1.000000,10.000000,0.543636
Same task,Weighted cosine,True,0.100000,0.100000,0.441858
Same task,Weighted cosine,True,1.000000,0.100000,0.442051
Similar task,Weighted cosine,True,0.100000,0.100000,0.437605
Similar task,Weighted cosine,True,1.000000,0.100000,0.434702
Unrelated task,Weighted cosine,True,0.100000,0.100000,0.446065
Unrelated task,Weighted cosine,True,1.000000,0.100000,0.443890
Same task,Unweighted cosine,True,0.100000,0.100000,0.442038
Same task,Unweighted cosine,True,1.000000,0.100000,0.434430
Similar task,Unweighted cosine,True,0.100000,0.100000,0.445308
Similar task,Unweighted cosine,True,1.000000,0.100000,0.440069
Unrelated task,Unweighted cosine,True,0.100000,0.100000,0.443541
Unrelated task,Unweighted cosine,True,1.000000,0.100000,0.447248
Same task,Weighted cosine,True,0.100000,0.300000,0.438904
Same task,Weighted cosine,True,1.000000,0.300000,0.435219
Similar task,Weighted cosine,True,0.100000,0.300000,0.438107
Similar task,Weighted cosine,True,1.000000,0.300000,0.439114
Unrelated task,Weighted cosine,True,0.100000,0.300000,0.441585
Unrelated task,Weighted cosine,True,1.000000,0.300000,0.444843
Same task,Unweighted cosine,True,0.100000,0.300000,0.434779
Same task,Unweighted cosine,True,1.000000,0.300000,0.433809
Similar task,Unweighted cosine,True,0.100000,0.300000,0.443573
Similar task,Unweighted cosine,True,1.000000,0.300000,0.449975
Unrelated task,Unweighted cosine,True,0.100000,0.300000,0.447291
Unrelated task,Unweighted cosine,True,1.000000,0.300000,0.454336
Same task,Weighted cosine,True,0.100000,1.000000,0.437919
Same task,Weighted cosine,True,1.000000,1.000000,0.421560
Similar task,Weighted cosine,True,0.100000,1.000000,0.443131
Similar task,Weighted cosine,True,1.000000,1.000000,0.442205
Unrelated task,Weighted cosine,True,0.100000,1.000000,0.443812
Unrelated task,Weighted cosine,True,1.000000,1.000000,0.457723
Same task,Unweighted cosine,True,0.100000,1.000000,0.412515
Same task,Unweighted cosine,True,1.000000,1.000000,0.423208
Similar task,Unweighted cosine,True,0.100000,1.000000,0.435256
Similar task,Unweighted cosine,True,1.000000,1.000000,0.444477
Unrelated task,Unweighted cosine,True,0.100000,1.000000,0.480432
Unrelated task,Unweighted cosine,True,1.000000,1.000000,0.488693
Same task,Weighted cosine,True,0.100000,3.000000,0.442502
Same task,Weighted cosine,True,1.000000,3.000000,0.428423
Similar task,Weighted cosine,True,0.100000,3.000000,0.447548
Similar task,Weighted cosine,True,1.000000,3.000000,0.452382
Unrelated task,Weighted cosine,True,0.100000,3.000000,0.471450
Unrelated task,Weighted cosine,True,1.000000,3.000000,0.496204
Same task,Unweighted cosine,True,0.100000,3.000000,0.425204
Same task,Unweighted cosine,True,1.000000,3.000000,0.433152
Similar task,Unweighted cosine,True,0.100000,3.000000,0.448236
